LYLTY_CARD_NBR,TOT_SALES,PURCHASE_FREQUENCY,CLUSTER
233331,3.8,1,2
233332,8.399999999999999,2,2
233335,11.4,1,2
233336,5.1,2,2
233338,1.9,1,2
233339,5.2,1,2
233341,15.4,4,0
233343,10.7,2,2
233346,3.0,1,2
233347,5.7,1,2
233348,10.399999999999999,2,2
233349,29.200000000000003,4,0
233351,4.2,1,2
233353,1.5,1,2
233354,14.0,2,2
233356,3.9,1,2
233357,13.0,2,2
233358,2.7,1,2
233360,3.8,1,2
233361,7.4,1,2
233362,10.3,2,2
233363,21.0,3,2
233365,7.4,2,2
233366,15.600000000000001,3,2
233368,9.6,2,2
233369,20.0,2,2
233371,5.7,2,2
233373,10.8,1,2
233374,16.799999999999997,2,2
233376,13.0,3,2
233377,16.0,2,2
233379,7.2,1,2
233381,3.8,1,2
233383,8.8,1,2
233385,7.8,1,2
233386,8.4,2,2
233387,3.7,1,2
233388,2.1,1,2
233389,3.0,1,2
233390,4.2,1,2
233391,3.7,1,2
233392,5.4,1,2
233395,1.7,1,2
233396,8.4,1,2
233398,13.9,3,2
233399,7.4,1,2
233400,9.2,1,2
233402,5.4,1,2
233405,8.5,2,2
233406,7.6,1,2
233408,3.9,1,2
233409,13.9,4,2
233410,7.4,1,2
233411,2.6,1,2
233412,9.4,2,2
233413,3.8,1,2
233414,2.1,1,2
233415,3.4,1,2
233418,4.2,1,2
233419,5.1,2,2
233420,11.4,2,2
233422,7.800000000000001,2,2
233424,5.2,1,2
233425,3.3,1,2
233426,8.8,1,2
233427,2.6,1,2
233428,7.2,1,2
233429,5.2,1,2
233431,2.7,1,2
233432,3.7,1,2
233433,6.6,1,2
233438,3.6,1,2
233439,4.6,1,2
233440,9.2,2,2
233442,5.4,1,2
233443,9.399999999999999,2,2
233444,9.5,3,2
233446,3.4,1,2
233447,14.8,3,2
233448,7.6,2,2
233449,17.7,4,0
233451,3.0,1,2
233452,5.4,1,2
233456,9.2,1,2
233457,3.7,1,2
233458,6.4,2,2
233459,5.1,1,2
233460,6.0,1,2
233462,6.2,1,2
233463,9.2,1,2
233464,6.0,1,2
233465,6.6,1,2
233467,9.3,3,2
233468,6.0,1,2
233469,16.6,2,2
233470,9.2,1,2
233471,3.7,1,2
233472,10.2,2,2
233474,2.9,1,2
233476,21.6,4,0
233478,11.4,2,2
233479,14.0,2,2
233480,7.4,1,2
233482,9.3,2,2
233486,12.9,2,2
233489,6.7,2,2
233490,10.2,1,2
233491,8.299999999999999,2,2
233492,3.8,1,2
233494,4.6,1,2
233495,2.7,1,2
234000,8.8,1,2
234001,6.6,1,2
234002,31.799999999999997,4,0
234003,28.3,4,0
234005,34.7,4,0
234008,9.2,1,2
234009,10.8,1,2
234010,23.2,3,0
234011,20.200000000000003,2,2
234012,19.6,2,2
234013,7.6,1,2
234014,7.6,1,2
234016,14.2,2,2
234017,28.2,3,0
234018,20.6,3,2
234019,26.0,2,2
234021,5.4,1,2
234022,15.399999999999999,2,2
234024,16.2,2,2
234025,17.6,2,2
234027,8.8,1,2
234028,6.6,1,2
234030,10.8,1,2
234031,39.400000000000006,4,0
234033,6.6,1,2
234034,29.9,5,0
234035,7.4,1,2
234036,29.8,3,0
234037,11.4,1,2
234038,8.8,1,2
234039,11.3,2,2
234040,8.8,1,2
234041,9.2,1,2
234042,16.6,2,2
234044,43.0,5,0
234046,17.6,2,2
234047,10.8,1,2
234048,16.799999999999997,2,2
234050,21.700000000000003,2,2
234051,20.200000000000003,2,2
234052,21.6,2,2
234053,14.600000000000001,2,2
234054,12.8,2,2
234055,6.6,1,2
234056,10.8,1,2
234057,9.2,1,2
234058,16.799999999999997,2,2
234059,10.8,1,2
234061,16.799999999999997,2,2
234064,28.6,3,0
234065,7.2,1,2
234066,15.399999999999999,2,2
234067,15.4,2,2
234069,10.8,1,2
234070,20.200000000000003,2,2
234072,7.6,1,2
234073,12.899999999999999,2,2
234074,15.4,2,2
234076,13.9,2,2
234077,7.6,1,2
234079,17.6,2,2
234080,11.4,1,2
234081,23.6,3,0
234082,28.0,3,0
234083,10.8,1,2
234085,19.8,3,2
234086,19.4,2,2
234087,11.4,1,2
234088,16.799999999999997,2,2
234089,7.4,1,2
234090,14.2,2,2
234091,5.1,1,2
234092,17.799999999999997,2,2
234094,18.4,2,2
234095,16.799999999999997,2,2
234096,9.2,1,2
234098,15.4,2,2
234099,20.200000000000003,2,2
234100,6.6,1,2
234101,7.6,1,2
234102,9.2,1,2
234103,7.8,1,2
234104,22.7,3,0
234105,20.200000000000003,2,2
234106,7.6,1,2
234107,31.6,4,0
234108,23.8,3,0
234109,22.8,3,0
234111,11.4,1,2
234115,11.4,1,2
234116,36.2,4,0
234117,16.4,2,2
234118,39.8,5,0
234119,12.0,2,2
234120,4.6,1,2
234121,16.5,2,2
234122,18.0,2,2
234123,20.6,2,2
234124,24.4,3,0
234125,19.6,2,2
234127,7.4,1,2
234128,11.4,1,2
234129,11.4,1,2
234130,21.0,3,2
234131,9.2,1,2
234132,5.1,1,2
234133,7.6,1,2
234134,22.6,2,2
234135,8.8,1,2
234136,7.4,1,2
234137,6.6,1,2
234138,40.599999999999994,5,0
234139,23.6,3,0
234140,13.899999999999999,2,2
234141,8.8,1,2
234142,13.0,2,2
234143,28.6,3,0
234144,19.0,2,2
234146,8.4,1,2
234147,17.4,2,2
234148,14.600000000000001,2,2
234149,13.0,2,2
234150,15.100000000000001,2,2
234151,10.8,1,2
234152,7.2,1,2
234153,30.6,3,0
234154,3.8,1,2
234155,8.4,1,2
234157,15.4,2,2
234158,16.0,2,2
234162,10.8,1,2
234163,18.8,2,2
234164,7.8,1,2
234166,19.4,2,2
234167,16.4,2,2
234168,11.4,1,2
234169,24.6,3,0
234170,14.0,2,2
234171,18.200000000000003,2,2
234173,26.2,3,0
234175,26.0,3,0
234176,19.4,2,2
234177,11.4,1,2
234178,28.200000000000003,2,2
234179,7.4,1,2
234180,30.799999999999997,3,0
234181,16.799999999999997,2,2
234182,8.4,1,2
234183,7.4,1,2
234184,20.6,2,2
234185,12.899999999999999,2,2
234186,28.200000000000003,3,0
234187,18.4,2,2
234188,9.2,1,2
234189,7.4,1,2
234190,7.6,1,2
234191,8.8,1,2
234192,8.8,1,2
234193,15.4,2,2
234195,32.0,3,0
234198,34.4,4,0
234199,23.6,3,0
234201,9.2,1,2
234202,8.8,1,2
234204,12.0,2,2
234205,18.0,2,2
234206,18.4,2,2
234207,27.8,3,0
234208,7.2,1,2
234209,7.6,1,2
234210,8.8,1,2
234211,14.399999999999999,2,2
234212,7.4,1,2
234213,27.6,3,0
234214,15.2,2,2
234215,9.2,1,2
234216,9.2,1,2
234218,11.4,1,2
234219,28.8,3,0
234220,12.0,2,2
234221,15.4,2,2
234222,27.6,3,0
234223,7.2,1,2
234226,15.600000000000001,2,2
234227,17.799999999999997,2,2
234230,7.4,1,2
234231,16.6,2,2
234232,6.6,1,2
234233,10.8,1,2
234234,25.6,3,0
234235,19.4,2,2
234236,9.2,1,2
234237,7.6,1,2
234239,17.6,2,2
234240,7.4,1,2
234241,27.2,3,0
234243,16.799999999999997,2,2
234245,38.6,4,0
234246,27.8,4,0
234247,7.4,1,2
234248,7.6,1,2
234249,8.6,1,2
234250,9.2,1,2
234251,15.0,2,2
234252,16.8,2,2
234253,19.0,2,2
234254,7.4,1,2
234255,35.6,4,0
234256,27.8,3,0
234257,23.6,3,0
234258,9.2,1,2
234260,7.4,1,2
234261,6.6,1,2
234263,22.0,3,0
234264,7.6,1,2
234265,6.6,1,2
234266,25.8,3,0
234268,7.6,1,2
234269,5.4,1,2
234270,13.8,2,2
234272,30.6,3,0
234274,11.4,1,2
234275,17.200000000000003,2,2
234276,24.6,3,0
234277,10.2,1,2
234280,22.200000000000003,3,0
234281,4.6,1,2
234284,10.8,1,2
234286,7.4,1,2
234288,26.8,3,0
234289,7.4,1,2
234290,24.0,3,0
234291,11.4,1,2
234292,7.4,1,2
234293,6.6,1,2
234294,18.4,2,2
234296,8.8,1,2
234297,16.6,2,2
234298,10.5,2,2
234300,7.4,1,2
234301,7.6,1,2
234302,22.8,3,0
234303,20.6,3,2
234304,15.2,2,2
234305,9.2,1,2
234306,9.2,1,2
234307,19.0,2,2
234308,47.800000000000004,5,0
234309,16.6,2,2
234311,14.2,2,2
234312,41.8,4,0
234314,8.8,1,2
234317,17.200000000000003,2,2
234318,7.4,1,2
234319,20.0,2,2
234321,18.0,2,2
234323,7.4,1,2
234324,7.6,1,2
234325,13.0,1,2
234326,8.4,1,2
234328,19.200000000000003,2,2
234330,23.3,3,0
234333,23.2,3,0
234336,7.2,1,2
234337,8.4,1,2
234338,18.6,2,2
234339,9.2,1,2
234340,5.4,1,2
234341,10.7,2,2
234342,5.9,1,2
234343,17.4,2,2
234344,24.2,3,0
234346,17.6,2,2
234347,24.4,2,2
234348,21.6,3,2
234349,8.4,1,2
234352,49.6,5,0
234354,10.8,1,2
234355,7.4,1,2
234356,30.4,4,0
234357,15.0,2,2
234358,17.0,2,2
234359,21.8,2,2
234360,11.4,1,2
234361,23.0,3,0
234364,16.6,2,2
234366,9.2,1,2
234367,7.4,1,2
234368,25.4,3,0
234369,8.8,1,2
234370,7.6,1,2
234371,7.6,1,2
234372,21.5,3,2
234373,30.4,3,0
234374,34.8,4,0
234375,9.2,1,2
234376,7.4,1,2
235000,9.2,1,2
235001,20.6,2,2
235002,36.8,4,0
235003,15.4,2,2
235004,9.2,1,2
235005,23.7,3,0
235006,16.799999999999997,2,2
235007,11.4,1,2
235008,18.6,2,2
235010,9.2,1,2
235011,7.2,1,2
235013,24.4,3,0
235014,15.4,2,2
235015,26.8,3,0
235016,19.6,2,2
235017,16.799999999999997,2,2
235018,14.8,2,2
235019,9.2,1,2
235020,16.2,2,2
235021,16.4,2,2
235022,29.799999999999997,3,0
235023,17.6,2,2
235024,26.4,3,0
235026,16.0,2,2
235027,8.8,1,2
235028,28.6,3,0
235029,6.6,1,2
235030,36.4,4,0
235031,18.0,2,2
235032,14.0,2,2
235033,16.4,2,2
235034,7.6,1,2
235035,6.6,1,2
235036,10.2,1,2
235037,8.6,1,2
235038,7.2,1,2
235039,7.6,1,2
235041,8.4,1,2
235042,18.200000000000003,2,2
235043,34.8,4,0
235044,10.8,1,2
235045,14.8,2,2
235046,29.8,3,0
235047,21.0,2,2
235048,19.200000000000003,2,2
235049,10.8,1,2
235050,12.8,2,2
235051,8.4,1,2
235052,24.6,3,0
235053,18.200000000000003,2,2
235054,7.4,1,2
235055,20.6,2,2
235056,6.6,1,2
235058,23.6,3,0
235059,22.2,3,0
235060,7.6,1,2
235061,46.4,5,0
235063,18.4,2,2
235065,30.4,3,0
235066,10.8,1,2
235067,9.2,1,2
235068,20.6,2,2
235069,30.8,3,0
235070,12.100000000000001,2,2
235071,28.2,3,0
235072,11.4,1,2
235073,27.2,3,0
235078,10.8,1,2
235079,10.8,1,2
235080,10.8,1,2
235082,42.2,5,0
235083,14.2,2,2
235084,7.4,1,2
235086,10.8,1,2
235087,25.0,3,0
235088,39.8,4,0
235089,39.2,4,0
235090,7.6,1,2
235091,20.299999999999997,3,2
235092,14.8,2,2
235093,7.4,1,2
235095,35.2,3,0
235097,8.8,1,2
235098,21.4,2,2
235099,5.4,1,2
235100,27.4,3,0
235101,17.6,2,2
235102,8.8,1,2
235103,8.4,1,2
235105,31.400000000000002,3,0
235107,17.6,2,2
235108,15.8,2,2
235109,12.8,2,2
235110,27.8,3,0
235113,11.4,1,2
235115,26.4,3,0
235116,7.4,1,2
235117,7.6,1,2
235118,16.799999999999997,2,2
235119,7.4,1,2
235121,18.4,2,2
235122,8.4,1,2
235124,32.0,3,0
235127,9.2,1,2
235128,9.2,1,2
235129,10.8,1,2
235130,8.8,1,2
235131,20.4,2,2
235132,16.200000000000003,2,2
235133,20.200000000000003,2,2
235134,7.6,1,2
235136,19.200000000000003,2,2
235137,15.8,2,2
235138,16.799999999999997,2,2
235139,39.0,4,0
235140,29.2,3,0
235142,18.200000000000003,2,2
235143,16.6,2,2
235144,28.2,3,0
235145,11.4,1,2
235146,10.8,1,2
235148,15.2,2,2
235150,7.4,1,2
235151,18.0,2,2
235152,19.0,2,2
235154,14.600000000000001,2,2
235155,28.4,3,0
235156,23.200000000000003,3,0
235157,26.2,3,0
235158,4.4,1,2
235159,16.200000000000003,2,2
235161,23.8,3,0
235162,9.2,1,2
235163,26.2,3,0
235164,25.45,2,2
235165,6.6,1,2
235166,15.0,2,2
235167,26.0,3,0
235168,7.6,1,2
235169,8.8,1,2
235170,6.6,1,2
235172,18.4,2,2
235173,7.8,1,2
235174,19.8,2,2
235175,24.2,3,0
235176,37.0,4,0
235177,7.8,1,2
235178,10.8,1,2
235179,9.2,1,2
235180,18.8,2,2
235181,9.2,1,2
235182,10.2,1,2
235183,20.6,2,2
235184,9.2,1,2
235186,7.4,1,2
235187,14.0,2,2
235188,8.8,1,2
235189,33.400000000000006,4,0
235190,10.2,1,2
235192,21.6,2,2
235193,8.4,1,2
235196,10.8,1,2
235197,10.8,1,2
235198,19.0,2,2
235199,14.8,2,2
235200,7.6,1,2
235201,7.4,1,2
235202,8.8,1,2
235203,18.200000000000003,2,2
235204,30.8,3,0
235205,7.6,1,2
235206,30.2,3,0
235207,20.0,2,2
235208,15.0,2,2
235209,25.0,3,0
235210,29.200000000000003,3,0
235211,30.3,4,0
235212,25.4,3,0
235213,10.2,1,2
235216,11.4,1,2
235217,25.8,3,0
235218,39.0,4,0
235219,28.0,3,0
235220,24.8,3,0
235221,7.6,1,2
235222,10.8,1,2
235224,27.0,3,0
235225,39.599999999999994,5,0
235226,25.6,3,0
235227,16.200000000000003,2,2
235228,27.8,3,0
235229,18.8,2,2
235230,47.0,5,0
235231,27.0,3,0
235232,16.200000000000003,2,2
235233,17.6,2,2
235234,25.4,3,0
235236,27.6,3,0
235237,10.2,1,2
235238,43.2,5,0
235239,9.2,1,2
235240,8.8,1,2
235241,8.8,1,2
235242,16.200000000000003,2,2
235243,23.6,3,0
235244,7.4,1,2
235246,35.2,4,0
235247,7.4,1,2
235248,7.6,1,2
235249,7.4,1,2
235250,11.4,1,2
235251,7.4,1,2
235252,26.6,3,0
235254,28.8,3,0
235255,28.599999999999998,3,0
235256,18.200000000000003,2,2
235259,16.0,2,2
235260,7.6,1,2
235262,7.4,1,2
235263,7.6,1,2
235265,9.2,1,2
235267,16.6,2,2
235268,7.6,1,2
235269,21.6,2,2
235272,20.6,2,2
235273,31.4,3,0
235274,7.2,1,2
235275,10.8,1,2
235277,19.2,2,2
235278,7.2,1,2
235279,6.6,1,2
235281,16.0,2,2
235282,7.4,1,2
235284,7.6,1,2
235285,19.4,2,2
235286,7.4,1,2
235287,16.4,2,2
235288,25.8,3,0
235289,32.0,3,0
235291,9.2,1,2
235292,19.6,2,2
235293,5.4,1,2
235294,28.1,4,0
235296,7.6,1,2
235297,7.6,1,2
235298,8.4,1,2
235299,28.4,3,0
235300,13.8,2,2
235301,15.8,2,2
235303,7.8,1,2
235304,10.2,1,2
235306,14.8,2,2
235307,9.2,1,2
235308,14.0,2,2
235309,23.400000000000002,3,0
235310,16.4,2,2
235311,10.8,1,2
235313,30.6,4,0
235314,34.2,4,0
235316,25.799999999999997,3,0
235317,18.0,2,2
235318,28.4,3,0
235319,16.4,2,2
235320,20.6,3,2
235321,23.2,3,0
235322,10.8,1,2
235323,18.6,2,2
235326,7.8,1,2
235328,11.8,1,2
235329,44.4,5,0
235330,23.6,3,0
235331,14.0,2,2
235332,9.2,1,2
235333,8.8,1,2
235336,11.8,1,2
235337,31.4,3,0
235338,7.4,1,2
235339,13.399999999999999,2,2
235340,25.6,3,0
235341,30.4,3,0
235343,38.800000000000004,4,0
235344,23.2,3,0
235345,69.0,7,1
235346,37.2,5,0
235347,15.799999999999999,2,2
235348,28.0,4,0
235351,7.2,1,2
235352,18.200000000000003,2,2
235353,6.6,1,2
235355,7.6,1,2
235356,8.6,1,2
235357,38.0,4,0
235358,19.4,2,2
235360,16.6,2,2
235361,18.4,2,2
235362,18.6,2,2
235363,11.4,1,2
235365,27.0,3,0
235366,32.599999999999994,4,0
235367,43.8,5,0
235368,13.0,1,2
235369,11.8,1,2
235371,23.4,3,0
235372,27.8,3,0
235373,16.5,2,2
235374,13.0,1,2
235375,7.4,1,2
235376,7.6,1,2
235377,20.0,2,2
235379,10.8,1,2
235380,29.200000000000003,3,0
235382,33.9,4,0
235383,8.8,1,2
235384,9.2,1,2
235385,17.200000000000003,2,2
235386,13.0,1,2
235387,6.6,1,2
235388,8.8,1,2
235389,22.8,3,0
235390,33.4,4,0
235391,25.4,3,0
236000,63.4,9,1
236001,29.4,4,0
236002,42.6,5,0
236003,46.199999999999996,7,1
236004,46.8,6,0
236005,33.0,5,0
236006,55.2,9,1
236007,71.4,11,1
236008,39.4,5,0
236009,67.6,8,1
236010,22.4,3,0
236011,69.0,9,1
236012,40.8,6,0
236013,27.0,4,0
236014,24.0,4,0
236015,27.6,3,0
236016,21.5,4,0
236017,31.8,4,0
236018,34.8,5,0
236019,77.2,10,1
236020,50.0,7,1
236021,56.8,9,1
236022,48.6,8,1
236023,58.4,8,1
236024,58.800000000000004,8,1
236025,73.7,9,1
236026,29.2,5,0
236027,43.8,6,0
236028,21.0,3,2
236029,60.0,10,1
236030,52.0,6,1
236031,35.8,5,0
236032,67.0,8,1
236033,64.5,6,1
236034,45.8,7,1
236035,62.6,10,1
236036,66.4,10,1
236037,51.1,7,1
236038,66.5,10,1
236039,28.3,3,0
236040,43.8,7,1
236041,14.399999999999999,2,2
236042,46.2,6,0
236043,70.6,10,1
236044,71.6,8,1
236045,51.199999999999996,7,1
236046,74.6,11,1
236047,59.0,8,1
236048,62.2,9,1
236049,29.0,4,0
236050,43.4,6,0
236051,54.4,8,1
236052,36.7,7,0
236053,35.4,4,0
236054,3.4,1,2
236055,27.200000000000003,4,0
236056,61.8,10,1
236057,26.6,5,0
236058,26.0,3,0
236059,31.3,6,0
236060,31.6,4,0
236061,80.8,11,1
236062,27.2,4,0
236063,55.0,8,1
236064,10.2,1,2
236065,71.8,12,1
236066,24.8,4,0
236067,74.2,12,1
236068,55.6,8,1
236069,21.2,3,2
236070,33.4,5,0
236071,53.6,8,1
236072,46.6,7,1
236073,29.4,3,0
236074,39.2,7,0
236075,61.8,7,1
236076,31.1,6,0
236077,22.6,3,0
236078,27.2,5,0
236079,43.8,6,0
236080,14.8,2,2
236081,40.0,6,0
236082,35.2,5,0
236083,23.8,3,0
236084,43.0,5,0
236085,36.9,6,0
236086,56.2,8,1
236087,19.8,4,0
236088,43.8,8,1
236089,39.4,6,0
236090,71.4,9,1
236091,75.8,11,1
236092,44.4,5,0
236093,32.6,5,0
236094,33.2,5,0
236095,23.2,3,0
236096,49.0,6,0
236097,67.8,9,1
236098,20.2,3,2
236099,65.0,9,1
236100,41.6,6,0
236101,59.400000000000006,7,1
236102,38.6,5,0
236103,43.400000000000006,6,0
236104,29.1,4,0
236105,26.8,4,0
236106,23.8,3,0
236107,67.8,10,1
236108,51.2,7,1
236109,30.8,5,0
236110,36.0,5,0
236111,62.3,9,1
236112,45.4,6,0
236113,42.6,6,0
236114,28.0,4,0
236115,29.2,5,0
236116,39.8,5,0
236117,34.0,5,0
236118,58.2,7,1
236119,30.7,4,0
236120,12.399999999999999,2,2
236121,29.7,5,0
236122,81.2,12,1
236123,37.2,6,0
236124,37.8,6,0
236125,66.2,8,1
236126,46.0,7,1
236127,28.9,5,0
236128,49.0,7,1
236129,42.5,6,0
236130,58.2,9,1
236131,30.3,6,0
236132,45.0,6,0
236133,43.8,5,0
236134,20.8,4,0
236135,30.2,6,0
236136,33.0,5,0
236137,42.2,6,0
236138,50.6,7,1
236139,28.8,5,0
236140,58.4,7,1
236141,26.8,4,0
236142,21.4,3,2
236143,31.0,5,0
236144,23.6,3,0
236145,60.400000000000006,9,1
236146,43.6,7,1
236147,46.8,7,1
236148,77.8,10,1
236149,25.0,4,0
236150,40.6,5,0
236151,43.0,7,1
236152,8.8,1,2
236153,22.6,4,0
236154,69.4,10,1
236155,29.199999999999996,4,0
236156,60.0,10,1
236157,31.4,6,0
236158,85.0,13,1
236159,77.6,11,1
236160,44.2,6,0
236161,39.4,7,0
236162,49.6,6,1
236163,38.3,3,0
236164,52.2,6,1
236165,27.200000000000003,3,0
236166,9.2,1,2
236167,18.8,3,2
236168,68.6,9,1
236169,73.8,10,1
236170,42.4,6,0
236171,37.2,5,0
236172,57.4,8,1
236173,30.200000000000003,4,0
236174,87.8,13,1
236175,39.2,5,0
236176,36.6,6,0
236177,21.2,4,0
236178,48.800000000000004,8,1
236179,26.0,4,0
236180,31.8,4,0
236181,54.2,8,1
236182,37.6,4,0
236183,34.6,5,0
236184,57.0,8,1
236185,19.6,2,2
236186,74.0,10,1
236187,32.3,5,0
236188,46.6,6,0
236189,22.200000000000003,3,0
236190,68.6,9,1
236191,52.0,9,1
236192,17.8,3,2
236193,23.4,3,0
236194,34.0,6,0
236195,12.600000000000001,3,2
236196,78.2,11,1
236197,45.4,6,0
236198,13.2,3,2
236199,78.6,12,1
236200,29.200000000000003,5,0
236201,81.0,10,1
236202,45.0,5,0
236203,14.8,2,2
236204,62.0,8,1
236205,29.6,6,0
236206,36.8,5,0
236207,57.8,9,1
236208,15.4,3,2
236209,27.200000000000003,4,0
236210,23.8,3,0
236211,25.2,4,0
236212,28.8,4,0
236213,17.4,2,2
236214,26.0,4,0
236215,45.2,6,0
236216,33.2,5,0
236217,30.8,4,0
236218,31.8,5,0
236219,43.599999999999994,7,1
236220,52.2,8,1
236221,47.8,8,1
236222,30.4,6,0
236223,20.2,3,2
236224,62.0,7,1
236225,48.9,7,1
236226,45.2,6,0
236227,54.2,8,1
236228,38.0,5,0
236229,59.0,8,1
236230,41.900000000000006,7,1
236231,50.4,9,1
236232,20.2,3,2
236233,38.8,5,0
236234,64.4,9,1
236235,28.2,4,0
236236,35.6,6,0
236237,28.0,5,0
236238,58.4,9,1
236239,66.0,10,1
236240,23.6,4,0
236241,38.6,5,0
236242,38.2,6,0
236243,33.6,5,0
236244,56.8,9,1
236245,62.4,9,1
236246,33.4,5,0
236247,40.7,7,0
236248,45.8,6,0
237000,42.4,4,0
237001,48.0,7,1
237002,22.200000000000003,2,2
237003,43.8,4,0
237004,53.800000000000004,6,1
237005,63.599999999999994,7,1
237006,29.2,4,0
237007,27.6,3,0
237008,39.2,4,0
237009,15.4,2,2
237010,23.599999999999998,3,0
237011,34.2,4,0
237012,59.7,7,1
237013,23.2,3,0
237014,25.6,3,0
237015,54.0,7,1
237016,85.4,9,1
237017,39.800000000000004,4,0
237018,91.4,10,1
237019,34.2,4,0
237020,7.8,1,2
237021,38.2,4,0
237022,41.8,5,0
237023,16.200000000000003,2,2
237024,34.2,4,0
237025,43.4,5,0
237026,34.8,4,0
237028,56.800000000000004,6,1
237029,16.200000000000003,2,2
237030,36.2,4,0
237031,15.799999999999999,2,2
237032,29.099999999999998,4,0
237033,35.8,4,0
237034,51.099999999999994,6,1
237035,49.0,6,0
237036,32.8,4,0
237037,51.8,6,1
237038,59.2,7,1
237039,14.200000000000001,2,2
237040,46.599999999999994,6,0
237041,51.2,6,1
237042,30.0,4,0
237043,23.6,3,0
237044,10.2,1,2
237045,40.0,4,0
237047,14.0,2,2
237048,39.4,4,0
237049,40.4,5,0
237050,46.8,5,0
237051,64.4,7,1
237052,9.2,1,2
237053,61.2,8,1
237054,37.0,4,0
237055,23.6,3,0
237056,40.800000000000004,4,0
237057,27.200000000000003,3,0
237058,19.4,2,2
237059,60.400000000000006,6,1
237060,37.6,5,0
237061,39.0,4,0
237062,7.4,1,2
237063,59.2,6,1
237064,50.4,6,1
237065,17.4,2,2
237066,32.8,4,0
237067,46.2,5,0
237068,45.6,5,0
237069,34.4,4,0
237070,64.0,7,1
237071,10.8,1,2
237072,45.6,5,0
237073,25.8,3,0
237074,43.4,4,0
237075,74.6,8,1
237076,46.400000000000006,5,0
237077,50.4,5,0
237078,19.0,2,2
237079,7.6,1,2
237080,14.8,2,2
237081,16.0,2,2
237082,47.2,6,0
237083,62.0,8,1
237084,28.8,3,0
237085,21.0,2,2
237086,40.2,5,0
237087,28.6,4,0
237088,20.6,2,2
237089,40.2,4,0
237090,85.6,9,1
237091,24.0,3,0
237092,21.4,3,2
237093,8.6,1,2
237094,55.0,6,1
237095,45.300000000000004,4,0
237096,52.4,6,1
237097,60.6,7,1
237098,29.4,3,0
237099,73.8,9,1
237100,7.8,1,2
237101,35.800000000000004,4,0
237102,31.4,4,0
237103,44.0,5,0
237104,47.599999999999994,6,0
237105,35.5,4,0
237106,58.099999999999994,7,1
237107,25.8,3,0
237108,36.4,4,0
237109,64.4,8,1
237110,44.0,6,0
237111,58.2,6,1
237112,34.2,4,0
237113,17.4,2,2
237114,34.4,4,0
237115,59.6,6,1
237116,50.2,5,0
237117,54.0,6,1
237119,32.8,4,0
237120,18.6,2,2
237121,50.0,6,1
237122,60.599999999999994,8,1
237123,43.2,5,0
237124,37.6,4,0
237125,67.6,7,1
237126,51.7,6,1
237127,61.0,7,1
237128,45.0,5,0
237129,49.8,6,1
237130,61.0,7,1
237131,63.2,7,1
237133,30.0,3,0
237134,60.400000000000006,7,1
237135,47.4,6,0
237136,7.6,1,2
237137,68.0,7,1
237138,20.799999999999997,3,2
237139,38.8,5,0
237140,73.8,9,1
237141,60.6,7,1
237142,42.2,5,0
237143,23.4,3,0
237144,49.0,6,0
237145,20.4,2,2
237146,69.2,8,1
237147,16.200000000000003,2,2
237148,40.2,4,0
237149,57.0,7,1
237150,8.8,1,2
237151,41.6,5,0
237152,47.7,6,0
237153,58.4,7,1
237154,37.8,4,0
237155,31.200000000000003,4,0
237156,30.799999999999997,4,0
237157,35.6,4,0
237158,48.6,6,0
237159,21.6,3,2
237160,15.2,2,2
237161,23.0,3,0
237163,56.2,7,1
237164,51.6,6,1
237165,70.8,7,1
237166,26.9,4,0
237167,77.6,9,1
237168,47.6,5,0
237169,25.6,3,0
237170,68.8,8,1
237171,54.6,6,1
237172,47.5,6,0
237173,51.0,6,1
237174,41.599999999999994,5,0
237175,7.6,1,2
237176,50.2,6,1
237177,19.6,2,2
237178,43.2,5,0
237179,50.8,6,1
237180,50.400000000000006,5,0
237181,37.2,4,0
237182,59.400000000000006,6,1
237183,83.8,9,1
237184,46.6,5,0
237185,66.0,7,1
237186,42.1,5,0
237187,51.9,6,1
237188,60.8,7,1
237189,46.400000000000006,6,0
237190,57.4,6,1
237191,61.8,7,1
237192,32.8,4,0
237193,47.6,5,0
237194,95.4,11,1
237195,17.6,2,2
237196,32.6,4,0
237197,26.6,3,0
237198,40.6,5,0
237199,9.2,1,2
237200,92.4,10,1
237201,15.399999999999999,2,2
237202,50.0,6,1
237203,61.6,7,1
237204,17.6,2,2
237205,25.200000000000003,3,0
237206,7.4,1,2
237207,7.6,1,2
237208,63.2,7,1
237209,54.2,6,1
237210,54.6,6,1
237211,48.6,5,0
237212,19.0,2,2
237213,25.6,3,0
237214,22.8,3,0
237215,25.0,3,0
237216,29.8,3,0
237217,47.8,6,0
237218,49.800000000000004,6,1
237219,66.4,7,1
237220,21.6,2,2
237221,40.2,5,0
237222,56.800000000000004,6,1
237223,79.89999999999999,9,1
237224,47.0,5,0
237225,55.6,6,1
237226,39.3,5,0
237227,63.0,7,1
237228,81.2,10,1
237229,53.0,6,1
237230,54.8,6,1
237231,38.0,4,0
237232,14.0,2,2
237233,58.2,7,1
237234,45.0,5,0
237235,9.2,1,2
237236,43.8,5,0
237237,33.9,4,0
237238,25.0,3,0
237239,59.8,7,1
237240,41.0,5,0
237241,58.8,7,1
237242,64.2,7,1
237243,16.799999999999997,2,2
237244,44.8,5,0
